refund_id,order_id,payment_id,vendor_id,amount,currency,reason,refunded_at,_ingested_at
32077e33a08c1e9ba02bbdabfe645c24,,,unknown,,,customer_request,,2026-02-23 16:52:03.173087+00:00
40c37cef7bc3fccb9c02c16c5fda2785,ORD-000341,,unknown,,,,2023-07-15 00:04:29+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,unknown,8000.0,NGN,late_delivery,,2026-02-23 16:52:03.173087+00:00
19f5b3b26906629bb9b323a9fa2fe258,ORD-000478,,unknown,,,,2023-02-19 23:31:42+00:00,2026-02-23 16:52:03.173087+00:00
ed4737ed851e9747e13bb517bd2e5e91,ORD-000014,,unknown,,,,2023-07-27 10:28:01+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,unknown,,,duplicate,,2026-02-23 16:52:03.173087+00:00
5c02c5cb938d19bbef5551f9da6b2964,ORD-000651,,unknown,,,,2023-06-22 12:47:01+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,unknown,18000.0,NGN,late_delivery,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,unknown,1500.0,NGN,customer_request,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,unknown,,,damaged,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,unknown,,,duplicate,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,unknown,1500.0,USD,customer_request,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,unknown,,,duplicate,,2026-02-23 16:52:03.173087+00:00
d8902b80d4171d407169febb5d5c36df,ORD-001035,,unknown,,,,2023-02-05 14:01:01+00:00,2026-02-23 16:52:03.173087+00:00
b38b3e31e6b648f80cf961fc62555c6b,ORD-000837,,unknown,,,,2023-01-21 19:18:15+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,unknown,,,duplicate,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,unknown,6500.0,NGN,damaged,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,unknown,4000.0,NGN,duplicate,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,unknown,,,damaged,,2026-02-23 16:52:03.173087+00:00
7d0212d69adb03d5c200ea6ecfe18483,ORD-001071,,unknown,,,,2023-01-10 09:22:58+00:00,2026-02-23 16:52:03.173087+00:00
53413b2ffe6955539077f098d1ad7fbc,ORD-000214,,unknown,,,,2023-09-18 23:39:29+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,unknown,2500.0,NGN,damaged,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,unknown,25000.0,USD,late_delivery,,2026-02-23 16:52:03.173087+00:00
8788a9f21a6532619010c833ea354952,ORD-000806,,unknown,,,,2023-03-28 13:57:38+00:00,2026-02-23 16:52:03.173087+00:00
1508d5d94ce0d63382de118c3682dbb0,ORD-000958,,unknown,,,,2023-05-13 11:03:30+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,unknown,,,late_delivery,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,unknown,4000.0,NGN,damaged,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,unknown,5000.0,NGN,damaged,,2026-02-23 16:52:03.173087+00:00
595565626365be5d1e3b6d2b64714c8b,ORD-000901,,unknown,,,,2023-09-23 05:33:28+00:00,2026-02-23 16:52:03.173087+00:00
ae17cb12eee2fe386631be3c85c56f1a,ORD-001096,,unknown,,,,2023-07-21 00:54:48+00:00,2026-02-23 16:52:03.173087+00:00
fbc0f0a8e9796f958c6c838a9921a939,ORD-000096,,unknown,,,,2023-07-28 01:47:01+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,unknown,12000.0,NGN,damaged,,2026-02-23 16:52:03.173087+00:00
7a3454285d7d230c8cc276ef3e82bcf7,ORD-000260,,unknown,,,,2023-11-17 19:53:44+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,unknown,6500.0,NGN,late_delivery,,2026-02-23 16:52:03.173087+00:00
aa2271f3b2447554999b954a4af0e802,ORD-000723,,unknown,,,,2023-06-08 05:05:36+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,unknown,,,damaged,,2026-02-23 16:52:03.173087+00:00
924817016b906248d425749e7e3b9b90,ORD-001065,,unknown,,,,2023-04-20 09:55:18+00:00,2026-02-23 16:52:03.173087+00:00
6b3f9358fcf9d282980966c1ab108691,ORD-260222-00004,,vendor_b,,,,2026-02-22 05:05:46+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,12000.0,NGN,damaged,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,customer_request,,2026-02-23 16:52:03.173087+00:00
d46b563ce832d3982c8fb2362e1ed4d2,ORD-260222-00066,,vendor_b,,,,2026-02-21 23:36:22+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,9000.0,NGN,duplicate,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,duplicate,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,customer_request,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,damaged,,2026-02-23 16:52:03.173087+00:00
9592d6254420e07dd82d02bb6b8b7006,ORD-260222-00227,,vendor_b,,,customer_request,2026-02-22 00:42:44+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,duplicate,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,3000.0,NGN,damaged,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,damaged,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,2500.0,NGN,customer_request,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,23.61,USD,late_delivery,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,damaged,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,damaged,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,73.86,USD,customer_request,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,customer_request,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,late_delivery,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,27.96,USD,customer_request,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,damaged,,2026-02-23 16:52:03.173087+00:00
31996582e7965dd349d939f17fff79b2,ORD-260222-00222,,vendor_b,,,,2026-02-17 07:24:09+00:00,2026-02-23 16:52:03.173087+00:00
bb79c23481a6c00f00f02b3109af8539,ORD-260222-00059,,vendor_b,,,,2026-02-22 08:00:12+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,10500.0,NGN,damaged,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,customer_request,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,8000.0,NGN,damaged,,2026-02-23 16:52:03.173087+00:00
16e21a0c10bb229d2babe43b18fe4506,ORD-260222-00125,,vendor_b,,,,2026-02-22 15:50:27+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,2500.0,NGN,customer_request,,2026-02-23 16:52:03.173087+00:00
0f83f8280d7fadcfcbb750bec206915c,ORD-260222-00084,,vendor_b,,,duplicate,2026-02-22 07:57:03+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,customer_request,,2026-02-23 16:52:03.173087+00:00
578cab2fde498023d8bfd602515466e0,ORD-260222-00145,,vendor_b,,,damaged,2026-02-22 09:51:01+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,duplicate,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,duplicate,,2026-02-23 16:52:03.173087+00:00
fff66e2e34f1bbb58007561f7375577d,ORD-UNKNOWN-5481,,vendor_b,,,,2026-02-22 07:16:24+00:00,2026-02-23 16:52:03.173087+00:00
ccef7fb996738467e8455cbb7ee22fd2,ORD-260222-00245,,vendor_b,,,,2026-02-17 06:57:22+00:00,2026-02-23 16:52:03.173087+00:00
5e464c7ca4e03c261d2782f572b8da3f,ORD-260222-00215,,vendor_b,,,duplicate,2026-02-22 02:30:11+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,late_delivery,,2026-02-23 16:52:03.173087+00:00
52f86bb14e0d5da994b96c81c6b3990c,ORD-260222-00042,,vendor_b,,,,2026-02-22 09:56:00+00:00,2026-02-23 16:52:03.173087+00:00
9954370fe1273a414465e96738d4dc23,ORD-260222-00094,,vendor_b,,,,2026-02-22 22:08:25+00:00,2026-02-23 16:52:03.173087+00:00
9a0176698559c255c2d3b97b22ea01f0,ORD-260222-00295,,vendor_b,,,,2026-02-22 08:23:09+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,4000.0,NGN,late_delivery,,2026-02-23 16:52:03.173087+00:00
55ca5d271c02e42c2614b247498e3283,ORD-260222-00132,,vendor_b,,,,2026-02-21 00:31:47+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,duplicate,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,damaged,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,customer_request,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,5000.0,NGN,late_delivery,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,late_delivery,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,duplicate,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,late_delivery,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,late_delivery,,2026-02-23 16:52:03.173087+00:00
7805b799b159da7efa90bcc135e2ffe0,ORD-260222-00106,,vendor_b,,,,2026-02-22 09:50:37+00:00,2026-02-23 16:52:03.173087+00:00
bc85023113480d94764dacd429edad9e,ORD-260222-00182,,vendor_b,,,late_delivery,2026-02-22 06:56:08+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,1500.0,NGN,duplicate,,2026-02-23 16:52:03.173087+00:00
819921a6940f2da9620f4fa60b0d360b,ORD-260222-00181,,vendor_b,,,,2026-02-22 10:39:36+00:00,2026-02-23 16:52:03.173087+00:00
e116ad63505a739930cf3c47d1dc640c,ORD-260222-00150,,vendor_b,,,damaged,2026-02-18 19:43:50+00:00,2026-02-23 16:52:03.173087+00:00
90b9d16113fd6ff960901fb92c587150,ORD-260222-00035,,vendor_b,,,damaged,2026-02-21 23:19:07+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,2500.0,NGN,damaged,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,4000.0,NGN,late_delivery,,2026-02-23 16:52:03.173087+00:00
4f3915fad9326995353134193ca9398c,ORD-260222-00021,,vendor_b,,,,2026-02-22 13:21:13+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,1500.0,NGN,customer_request,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,18000.0,NGN,duplicate,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,9000.0,NGN,damaged,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,duplicate,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,late_delivery,,2026-02-23 16:52:03.173087+00:00
7da9dfa5add005ac9240db4fbe8f2400,ORD-260222-00029,,vendor_b,,,,2026-02-22 12:59:59+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,8000.0,NGN,duplicate,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,customer_request,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,customer_request,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,10500.0,NGN,customer_request,,2026-02-23 16:52:03.173087+00:00
cf689f7d525cb65c2d0c52d93f98542c,ORD-UNKNOWN-1718,,vendor_b,,,,2026-02-22 22:56:25+00:00,2026-02-23 16:52:03.173087+00:00
28a37bb109d964930032566dec9dff04,ORD-260222-00096,,vendor_b,,,,2026-02-22 06:06:05+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,late_delivery,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,11.47,USD,customer_request,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,damaged,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,damaged,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,duplicate,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,5500.0,NGN,damaged,,2026-02-23 16:52:03.173087+00:00
c167c10288423b36d41250f68d6041bf,ORD-260222-00005,,vendor_b,,,customer_request,2026-02-22 17:24:53+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,duplicate,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,late_delivery,,2026-02-23 16:52:03.173087+00:00
9ea28be1d7ee7bb2f2fbaadde970901f,ORD-260222-00192,,vendor_b,,,,2026-02-22 08:59:01+00:00,2026-02-23 16:52:03.173087+00:00
3a917e53ab2ff09c24ffb829fad9e5f7,ORD-260222-00088,,vendor_b,,,damaged,2026-02-22 03:25:52+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,9000.0,NGN,duplicate,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,40000.0,NGN,late_delivery,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,2500.0,USD,late_delivery,,2026-02-23 16:52:03.173087+00:00
b712ffe0749e0149f6428a0b7033b6de,ORD-260222-00252,,vendor_b,,,,2026-02-22 02:26:53+00:00,2026-02-23 16:52:03.173087+00:00
7b502933543dfb0ae044934c23ebfecf,ORD-260222-00170,,vendor_b,,,,2026-02-14 14:38:50+00:00,2026-02-23 16:52:03.173087+00:00
69fd0e3404ca7e7a20b47de3088faa25,ORD-260222-00267,,vendor_b,,,,2026-02-22 19:18:19+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,late_delivery,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,24.11,USD,customer_request,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,duplicate,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,1500.0,NGN,customer_request,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,duplicate,,2026-02-23 16:52:03.173087+00:00
97a4204633e171bbcef61489403b9e1e,ORD-260222-00006,,vendor_b,,,,2026-02-22 13:27:12+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,2500.0,NGN,damaged,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,customer_request,,2026-02-23 16:52:03.173087+00:00
43549c5d4aee9942b9a293f01ad56441,ORD-260222-00224,,vendor_b,,,,2026-02-22 01:20:54+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,9000.0,NGN,customer_request,,2026-02-23 16:52:03.173087+00:00
c5424f7953a2a9a74b36d285433f35f7,ORD-260222-00015,,vendor_b,,,damaged,2026-02-22 07:34:15+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,1500.0,NGN,damaged,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,1500.0,NGN,late_delivery,,2026-02-23 16:52:03.173087+00:00
c547aa54164aac133c7f6bf698e73bca,ORD-260222-00096,,vendor_b,,,,2026-02-22 08:15:40+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,4000.0,NGN,late_delivery,,2026-02-23 16:52:03.173087+00:00
0eac3e73c4ece4e494b7ed3dcb7902a9,ORD-260222-00127,,vendor_b,,,customer_request,2026-02-22 15:28:20+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,customer_request,,2026-02-23 16:52:03.173087+00:00
94cdf4e4560ae814967e0ca2fdfc2368,ORD-260222-00178,,vendor_b,,,,2026-02-22 10:29:02+00:00,2026-02-23 16:52:03.173087+00:00
be8235989e0a3bb81b2af11727de4561,ORD-260222-00044,,vendor_b,,,,2026-02-22 09:29:32+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,customer_request,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,8000.0,USD,customer_request,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,4000.0,NGN,damaged,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,12000.0,NGN,customer_request,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,damaged,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,duplicate,,2026-02-23 16:52:03.173087+00:00
cb98442b438d7902c841405bce922941,ORD-260222-00051,,vendor_b,,,,2026-02-22 12:23:47+00:00,2026-02-23 16:52:03.173087+00:00
ea82b806b60b8c92439906dd70d1a9e2,ORD-260222-00207,,vendor_b,,,,2026-02-22 07:54:30+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,4000.0,NGN,damaged,,2026-02-23 16:52:03.173087+00:00
07615758a81ae61fe2c19f75765c0597,ORD-260222-00016,,vendor_b,,,,2026-02-22 15:48:29+00:00,2026-02-23 16:52:03.173087+00:00
08647fdb925b4d132c5758980e78d8a8,ORD-260222-00109,,vendor_b,,,,2026-02-22 15:25:46+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,customer_request,,2026-02-23 16:52:03.173087+00:00
3467adbdfcd152067fa410b2b4bc0058,ORD-260222-00224,,vendor_b,,,,2026-02-22 08:21:16+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,late_delivery,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,18000.0,NGN,customer_request,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,9000.0,NGN,damaged,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,1500.0,NGN,late_delivery,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,damaged,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,1500.0,NGN,late_delivery,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,late_delivery,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,duplicate,,2026-02-23 16:52:03.173087+00:00
8ac939b9c7c3d2e257d6ec6c0004ef7e,ORD-260222-00157,,vendor_b,,,,2026-02-22 16:29:03+00:00,2026-02-23 16:52:03.173087+00:00
b436d82262006a81f1e9e7c5fdd680dd,ORD-260222-00203,,vendor_b,,,customer_request,2026-02-22 00:34:18+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,2500.0,NGN,damaged,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,19.35,USD,damaged,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,customer_request,,2026-02-23 16:52:03.173087+00:00
d63c459019d4bb4480fbbc60a58d4ac0,ORD-260222-00223,,vendor_b,,,late_delivery,2026-02-22 04:24:08+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,customer_request,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,9000.0,NGN,customer_request,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,late_delivery,,2026-02-23 16:52:03.173087+00:00
a9ba6d11c1ef062beabb2961b8f07a95,ORD-260222-00019,,vendor_b,,,duplicate,2026-02-22 06:34:12+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,65000.0,NGN,damaged,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,10500.0,NGN,late_delivery,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,4000.0,NGN,customer_request,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,late_delivery,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,9000.0,NGN,damaged,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,duplicate,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,duplicate,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,9000.0,NGN,duplicate,,2026-02-23 16:52:03.173087+00:00
97736e33db9f957d91d595c1cdf1d99b,ORD-260222-00126,,vendor_b,,,,2026-02-22 16:19:50+00:00,2026-02-23 16:52:03.173087+00:00
f45efc720bfbc31bb4a2c5ecf6bd8c4e,ORD-260222-00052,,vendor_b,,,,2026-02-16 01:59:20+00:00,2026-02-23 16:52:03.173087+00:00
d6d6680d8fa1a76ee52aa5166bed6bb4,ORD-260222-00264,,vendor_b,,,,2026-02-22 03:01:58+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,damaged,,2026-02-23 16:52:03.173087+00:00
525a0667f1468dac5da21900b197e2c3,ORD-260222-00280,,vendor_b,,,,2026-02-22 22:26:16+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,4000.0,NGN,duplicate,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,5000.0,NGN,customer_request,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,late_delivery,,2026-02-23 16:52:03.173087+00:00
6e67df3778d7bb1d7bc3bca2ac532deb,ORD-260222-00050,,vendor_b,,,,2026-02-22 21:25:09+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,customer_request,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,65000.0,NGN,customer_request,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,8000.0,NGN,late_delivery,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,6500.0,NGN,customer_request,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,5.69,USD,customer_request,,2026-02-23 16:52:03.173087+00:00
ef8423b9ae5936d0aba3d023fcf00da3,ORD-260222-00288,,vendor_b,,,,2026-02-22 22:08:10+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,late_delivery,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,late_delivery,,2026-02-23 16:52:03.173087+00:00
381defdd134fb967fc16b3b2693a356d,ORD-260222-00100,,vendor_b,,,,2026-02-22 06:09:33+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,4000.0,NGN,late_delivery,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,damaged,,2026-02-23 16:52:03.173087+00:00
8a44e5f5bea3c09545167a2b745f80b8,ORD-260222-00268,,vendor_b,,,late_delivery,2026-02-22 23:20:47+00:00,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_a,1500.0,NGN,damaged,,2026-02-23 16:52:03.173087+00:00
32077e33a08c1e9ba02bbdabfe645c24,,,vendor_c,,,customer_request,,2026-02-23 16:52:03.173087+00:00
