shipment_id,order_id,vendor_id,status,carrier,dispatched_at,delivered_at,_ingested_at
TRK-b3ea7c505a7b,,unknown,PICKED_UP,GIG,2023-08-15 23:06:47+00:00,,2026-02-23 16:52:03.486904+00:00
755359603,,unknown,,Kwik,,,2026-02-23 16:52:03.486904+00:00
TRK-3f04cea5bdb9,,unknown,DELIVERED,DHL,2023-05-09 00:34:40+00:00,2023-05-12 06:34:00+00:00,2026-02-23 16:52:03.486904+00:00
784389398,,unknown,,Kwik,,,2026-02-23 16:52:03.486904+00:00
TRK-5c4ae642711e,,unknown,CREATED,Local,,,2026-02-23 16:52:03.486904+00:00
785542167,,unknown,,DHL,,,2026-02-23 16:52:03.486904+00:00
TRK-01db5a1b0839,,unknown,PICKED_UP,GIG,,,2026-02-23 16:52:03.486904+00:00
TRK-68cc74484245,,unknown,PICKED_UP,Local,2023-06-06 09:07:50+00:00,,2026-02-23 16:52:03.486904+00:00
TRK-7e6b13073d4f,,unknown,DELIVERED,DHL,2023-09-12 00:03:44+00:00,2023-09-13 20:03:00+00:00,2026-02-23 16:52:03.486904+00:00
430381858,,unknown,,FedEx,,,2026-02-23 16:52:03.486904+00:00
TRK-7ef7d1ab70e0,,unknown,DELIVERED,Kwik,2023-03-14 07:16:11+00:00,,2026-02-23 16:52:03.486904+00:00
433376488,,unknown,,DHL,,,2026-02-23 16:52:03.486904+00:00
579700228,,unknown,,FedEx,,,2026-02-23 16:52:03.486904+00:00
120338073,,unknown,,GIG,,,2026-02-23 16:52:03.486904+00:00
299038347,,unknown,,DHL,,,2026-02-23 16:52:03.486904+00:00
489503546,,unknown,,FedEx,,,2026-02-23 16:52:03.486904+00:00
TRK-b0d0bf404383,,unknown,PICKED_UP,DHL,2023-10-11 19:35:05+00:00,,2026-02-23 16:52:03.486904+00:00
TRK-fcc367354183,,unknown,IN_TRANSIT,FedEx,2023-06-20 22:54:32+00:00,,2026-02-23 16:52:03.486904+00:00
TRK-e04f7b07562d,,unknown,DELIVERED,DHL,,,2026-02-23 16:52:03.486904+00:00
TRK-7597ad14a8e9,,unknown,IN_TRANSIT,FedEx,,,2026-02-23 16:52:03.486904+00:00
160309196,,unknown,,Kwik,,,2026-02-23 16:52:03.486904+00:00
TRK-594dfca3f829,,unknown,CREATED,DHL,2023-11-30 19:53:19+00:00,,2026-02-23 16:52:03.486904+00:00
895440904,,unknown,,Local,,,2026-02-23 16:52:03.486904+00:00
169581225,,unknown,,FedEx,,,2026-02-23 16:52:03.486904+00:00
712096794,,unknown,,Kwik,,,2026-02-23 16:52:03.486904+00:00
861457705,,unknown,,DHL,,,2026-02-23 16:52:03.486904+00:00
452841707,,unknown,,DHL,,,2026-02-23 16:52:03.486904+00:00
768135778,,unknown,,DHL,,,2026-02-23 16:52:03.486904+00:00
TRK-20e2ea164494,,unknown,CREATED,Local,2023-04-21 14:00:21+00:00,,2026-02-23 16:52:03.486904+00:00
169256422,,unknown,,Kwik,,,2026-02-23 16:52:03.486904+00:00
140693459,,unknown,,Local,,,2026-02-23 16:52:03.486904+00:00
TRK-89500fc4344a,,unknown,DELIVERED,FedEx,,,2026-02-23 16:52:03.486904+00:00
383381242,,unknown,,Kwik,,,2026-02-23 16:52:03.486904+00:00
612484112,,unknown,,Kwik,,,2026-02-23 16:52:03.486904+00:00
326260008,,unknown,,DHL,,,2026-02-23 16:52:03.486904+00:00
TRK-abcdc001c500,,unknown,IN_TRANSIT,GIG,2023-07-02 15:01:58+00:00,,2026-02-23 16:52:03.486904+00:00
627026427,,unknown,,DHL,,,2026-02-23 16:52:03.486904+00:00
TRK-68547e2f8de9,,unknown,IN_TRANSIT,Kwik,,,2026-02-23 16:52:03.486904+00:00
TRK-6b5413b52ee2,,unknown,IN_TRANSIT,Local,2023-12-15 05:43:13+00:00,,2026-02-23 16:52:03.486904+00:00
TRK-96e29586d4e8,,unknown,IN_TRANSIT,GIG,,,2026-02-23 16:52:03.486904+00:00
548894021,,unknown,,GIG,,,2026-02-23 16:52:03.486904+00:00
TRK-fdb7098bcc8a,,unknown,CREATED,DHL,2024-01-01 05:13:08+00:00,,2026-02-23 16:52:03.486904+00:00
TRK-cc87d5afc699,,unknown,PICKED_UP,GIG,,,2026-02-23 16:52:03.486904+00:00
TRK-1eced009f087,,unknown,IN_TRANSIT,FedEx,,,2026-02-23 16:52:03.486904+00:00
676735980,,unknown,,Local,,,2026-02-23 16:52:03.486904+00:00
TRK-ca81d75a2f99,,unknown,CREATED,Kwik,,,2026-02-23 16:52:03.486904+00:00
807557481,,unknown,,GIG,,,2026-02-23 16:52:03.486904+00:00
TRK-6003cc9da83e,,unknown,PICKED_UP,Kwik,2024-01-04 03:11:48+00:00,,2026-02-23 16:52:03.486904+00:00
175809633,,unknown,,GIG,,,2026-02-23 16:52:03.486904+00:00
TRK-9f9a898dfa90,,unknown,DELIVERED,Kwik,,,2026-02-23 16:52:03.486904+00:00
TRK-fa44f42fb2f5,,unknown,CREATED,DHL,2023-05-04 19:07:58+00:00,,2026-02-23 16:52:03.486904+00:00
TRK-f832d334cc26,,unknown,PICKED_UP,DHL,,,2026-02-23 16:52:03.486904+00:00
855903974,,unknown,,GIG,,,2026-02-23 16:52:03.486904+00:00
TRK-3219bfcbb270,,unknown,DELIVERED,FedEx,2023-04-08 21:46:55+00:00,,2026-02-23 16:52:03.486904+00:00
TRK-d374dc1f0901,,unknown,PICKED_UP,GIG,,,2026-02-23 16:52:03.486904+00:00
TRK-ea72126728fb,,unknown,CREATED,Local,2023-10-29 12:45:48+00:00,,2026-02-23 16:52:03.486904+00:00
TRK-225a23816d73,,unknown,CREATED,Local,2023-02-15 16:48:04+00:00,,2026-02-23 16:52:03.486904+00:00
944552919,,unknown,,FedEx,,,2026-02-23 16:52:03.486904+00:00
TRK-51beffaeeea4,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-6285b0a8d6fd,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-b592d013cc90,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-73786aaf8ec8,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
877583839,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
223240112,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-92868bfdb09c,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-429398b63758,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
886365312,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
822443971,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-be309cda57ff,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-a8c860e1fff3,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-fbfe3b93940e,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
866990485,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
810962214,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
927959968,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-5c6cf40d886a,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-11d0b5a742dc,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-6d588311de24,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
672817675,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
789242701,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
313736772,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
419561201,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
826517607,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
946066287,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
250980852,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
452313624,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-885889ad7c8b,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
469935052,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
208337018,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
250469429,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-1ccc252d9b1c,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-dfd790a65c31,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
292580427,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
680424495,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
780645895,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
625579419,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
559346003,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-32be6e5dfeb7,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
378364310,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
719175016,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-eb3d767da50d,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-ec1d40fce4ea,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
927672827,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-e59ae449c25c,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-0f43b9bb427f,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-52f467385385,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
417851397,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-a46e8c51bffd,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
790844104,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-d3711e40b08b,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
813494536,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
832999366,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-768a7cfec30c,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-d4b00d884ecf,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-da97c2e2b2cc,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-dc2ff9fe01eb,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-df4f69e8e0de,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
256980036,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
273136853,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-118ee78f7e72,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-dc5cca7d009f,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-f294b565bcb4,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
974230575,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
899500884,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
440245422,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-d71f05842de2,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
858733870,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
695411648,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-fa1333f86ce6,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-768a7cfec30c,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
154245232,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-778b2ec9a4ae,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-7ac7d928279b,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-5026cfd1fa32,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
745551372,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-7ac7d928279b,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-3bf7d41af8e2,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-964d3e4a1bdf,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-9bfd1953fb8d,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
260331909,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
260219920,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
603444049,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-9360426f71dc,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
543399405,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
459668515,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
605968226,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
910936792,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-25eb50ab7ddd,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
984664477,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-87d98d703b6b,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
630133267,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-fca014b70c55,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-8d6735f17c2e,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
881538189,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
793547595,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-911b0adec0a4,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
766633565,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-9c7bb8c0c941,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-e59ae449c25c,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-91ad0e854186,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
365042564,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-931d590ab42a,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
824823116,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-3c07fe4a3c0a,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-c502411387d7,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
739073265,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
720989768,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
842854111,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
714837122,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-57355c3e4ec1,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-8c4d39e85d80,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-931d590ab42a,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-40b29a4f1678,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
748118351,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-d3ad496a0d34,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-23c9c3852b2c,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
711665601,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-be309cda57ff,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
608874541,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-51beffaeeea4,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
597256523,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
823643269,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
973788925,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
557252089,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-53ebd0b4b89e,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
978869972,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
283641115,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
540576610,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-9c7bb8c0c941,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-22069e74be51,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-e9c6f78ebbbd,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
395473725,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
940082030,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-c4c476584b17,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-c32a39854e29,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-bf58e1b04972,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
190723988,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-0c99964b95a6,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
784771439,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
475519353,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-4eb0b01f6aec,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
178398946,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
336448207,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-ce69d24ac01b,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-ce69d24ac01b,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
145403352,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
839805543,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
301513886,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-c1a5f0fcbc9f,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-fbfe3b93940e,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
166921466,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
847638042,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-e9c6f78ebbbd,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
377255013,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-bd73255a91da,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-630a7f8e9b1e,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
933864175,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-bc0dc0ffa1ff,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
288320743,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-bc699cbc44a2,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
488913367,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
719394502,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
188249744,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-11baf0ef9e9d,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
226136059,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
661315067,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
542536154,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
864145083,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-1ccc252d9b1c,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-247ada2f9f94,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-2607023b8de8,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
952608946,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
671150852,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
299399647,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-0c99964b95a6,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-6285b0a8d6fd,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-276c8a6be196,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
344164763,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
761822587,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-7429b7240ea9,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
485117575,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
680047190,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
203709736,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-a71f98e1e665,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
911136966,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
965124849,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-807e83ff3700,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-647e19ab1c74,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
733271007,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-dfdc344b7312,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-66e80f82b9ca,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-d5954252e175,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
224416241,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
204801830,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
927145672,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-1e3ff0cfe519,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-f041c649f30d,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
908022221,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-fd299af9d4fc,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
763670265,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-429398b63758,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-c119117087ad,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
122236522,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-a7957724f37a,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
109000052,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-39ba2364aad5,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-8960d9389130,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-b2601e7b07de,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
934532128,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-f1c52b2b8ffb,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
413390456,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-a3d746e8b1ca,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-adc852d50610,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-11baf0ef9e9d,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-f7f27b594b59,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-6edee0e6940d,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
372619016,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
292025504,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
948081018,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-f294b565bcb4,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
584766109,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
755582091,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
713125807,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-334d40ba57a9,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-285ee6f8e588,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
809142191,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-cff070313cde,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-7429b7240ea9,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
879757156,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
207383106,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
980673779,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
941039537,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-a46e8c51bffd,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
851624282,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
372840593,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
809819021,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-6edee0e6940d,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-4911e861599b,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
713447690,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
963403156,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-73494ef05431,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-3fc18bef43d0,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
629346462,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-eb3d767da50d,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
601334868,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
782607567,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-db55b319de85,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
302267303,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
477927960,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-778b2ec9a4ae,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-9bdfe68abd26,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
309918689,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-e59ae449c25c,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
544652427,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-c23779e68bd2,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-807e83ff3700,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-b1af348d2f03,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
274491262,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-f4091ac850c5,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-696bf8789a63,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-90a69d7f3737,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
244312092,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-66e80f82b9ca,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-c921df421e2d,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
329666836,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
450077799,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-89765ce319fe,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-3c4aec2e0186,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-bd4dacb453b3,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-8e2ca29fd08d,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-9bdfe68abd26,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
686024243,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-7f79e59e16ef,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
513444890,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-df4f69e8e0de,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
TRK-c44cd069a963,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
116611080,,vendor_c,,,,,2026-02-23 16:52:03.486904+00:00
TRK-8716ee772c3e,,vendor_a,,,,,2026-02-23 16:52:03.486904+00:00
